id,title,release_date,overview,tagline,runtime,genres,origin_country,rating,revenue,budget,popularity,vote_average,vote_count
22189,Havana,1990-12-11,"During the revolution, a high-stakes gambler arrives in Cuba seeking to win big in poker games. Along the way, he meets and falls in love with the wife of a Communist revolutionary.",A gambler who trusted no one. A woman who risked everything. And a passion that brought them together in the most dangerous city in the world.,144,"Drama, Romance",", US",5.8,9243140,40000000,2.5357,5.8,151
25943,Almost an Angel,1990-12-21,"Terry Dean is an electronics wizard and thief. After he is released from jail, he is hit by a car while saving a little girl's life. While in the hospital, he dreams that God visits him and tells him he's an Angel, and must start doing good things to make up for his past life. Not believing it at first, he soon becomes convinced he must be an Angel. Not having any Angel powers yet, he must use his own experiences and talents to make good things happen.",Who does he think he is?,95,Comedy,"US, ",5.7,6939946,25000000,1.8588,5.7,112
8217,Alice,1990-12-25,"Alice Tate, mother of two, with a marriage of 16 years, finds herself falling for a handsome sax player, Joe. Stricken with a backache, she consults herbalist Dr. Yang, who realizes that her problems are not related to her back, but in her mind and heart. Dr. Yang's magical herbs give Alice wondrous powers, taking her out of her well-established rut.",A younger man and a bolder woman,102,"Fantasy, Drama, Romance, Comedy","US, US",6.4,7331839,0,1.9806,6.4,321
1700,Misery,1990-11-30,"After an accident, acclaimed novelist Paul Sheldon is rescued by a nurse who claims to be his biggest fan.  Her obsession takes a dark turn when she holds him captive in her remote Colorado home and forces him to write back to life the popular literary character he killed off.","Paul Sheldon used to write for a living. Now, he’s writing to stay alive.",107,"Drama, Thriller","US, US",7.746,61300000,20000000,8.569,7.746,4889
10264,Hamlet,1990-12-19,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge.",The extraordinary adaptation of Shakespeare's classic tale of vengeance and tragedy.,130,"Drama, History","US, US, , FR, US",6.6,20700000,13500000,2.1694,6.6,416
10170,The Russia House,1990-12-21,"Barley Scott Blair, a Lisbon-based editor of Russian literature who unexpectedly begins working for British intelligence, is commissioned to investigate the purposes of Dante, a dissident scientist trapped in the decaying Soviet Union that is crumbling under the new open-minded policies.",Their love was as dangerous as the secrets they kept.,118,"Drama, Thriller, Romance",", RU, US",6.1,22997992,21800000,2.8093,6.1,311
8010,Highlander II: The Quickening,1991-01-13,"In the year 2024, the ozone layer is believed to have been destroyed, and it's up to MacLeod and Ramirez to set things right. Opposition comes from both the planet Zeist (MacLeod and Ramirez's homeworld) and a corporation profiting from the supposed lack of ozone. Also, flashbacks show the story behind MacLeod and Ramirez's exile from Zeist.",It's time for a new kind of magic.,100,"Fantasy, Action, Adventure, Science Fiction","US, GB, US, , GB, GB",4.715,15556340,34000000,7.5076,4.715,901
951,Kindergarten Cop,1990-12-21,"Hard-edged cop John Kimble gets more than he bargained for when he goes undercover as a kindergarten teacher to get the goods on a brutal drug lord while at the same time protecting the man's young son. Pitted against a class of boisterous moppets whose antics try his patience and test his mettle, Kimble may have met his match … in more ways than one.","Go ahead, YOU tell him you didn't do your homework.",111,Comedy,"US, US",6.117,201957688,15000000,3.6969,6.117,2626
242,The Godfather Part III,1990-12-25,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",All the power on earth can't change destiny.,162,"Crime, Drama, Thriller","US, US",7.417,136766062,54000000,10.2942,7.417,6504
6723,The Rookie,1990-12-07,"Veteran cop Nick Pulovski is used to playing musical partners; many of the partners he's had in the past have died on the job, and often as a result of Nick's risky tactics. But the rookie who's been assigned to help Nick bust a carjacking ring is almost as hotheaded as he is … and when Nick gets kidnapped, his newbie partner is his only hope.","Packing years of experience and a .45 automatic, L.A. detective Nick Pulovski figures he's got all the help he needs. He's also got all the help he doesn't need. His new partner is The Rookie.",121,"Action, Crime, Drama, Thriller","US, US",5.874,21600000,10000000,6.0965,5.874,575
12227,White Fang,1991-01-18,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,"Where civilization ends, their journey begins.",107,"Action, Adventure, Drama, Family","US, US, US",6.766,34793160,14000000,4.6598,6.766,627
4587,Mermaids,1990-12-14,"Fifteen-year-old Charlotte Flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. When they move to a small Massachusetts town and Mrs. Flax begins dating a shopkeeper, Charlotte and her 9-year-old sister, Kate, hope that they can finally settle down. But when Charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are.",Mom is many things... normal isn't one of them.,110,"Comedy, Drama, Romance",US,6.736,35419397,31000000,2.8419,6.736,537
1118294,The Hour of the Lynx,1991-08-14,A young murderer in a psychiatric institution is given a cat to care for as part of a controlled experiment. He heaps devotion on it and the experiment seems a great success - until there is a baffling outbreak of violence,,70,"Drama, TV Movie",,0.0,0,0,0.3316,0.0,0
278039,Azhagan,1991-08-14,"Azhagappan, a handsome widower with four children, gets caught in a dilemma where three different women are in love with him. Soon, the children devise a plan so that he gets married to one of them.",,155,"Family, Drama, Romance",", IN",6.0,0,0,2.4841,6.0,5
492097,Portrait of Mademoiselle Targi,1991-08-15,"A musical vaudeville based on the play of the same name in verse by I. Elagin. The action takes place in Paris at the beginning of the 20th century. It is about young people, journalist Jacques and artist Claude, who find happiness after many adventures.",,0,"Comedy, Music",SU,0.0,0,0,2.615,0.0,0
570331,La Valse Des Pigeons,1991-08-14,"Foued is a little schemer from Barbes, who doesn't listen enough to his two accomplices of always, Philippe and Pierrot. He prefers to follow the idea of Manu, a young woman who wants to use her three ""pigeons"" by carrying out a heist intended to avenge her father. Demasked then adopted, it is four pigeons who will go up to Paris to carry out the business.",,87,,,0.0,0,0,3.4893,0.0,0
139476,Kilukkam,1991-08-15,"Nandini is an illegitimate child who comes to Ooty in search of her father. She meets Joji, a tourist guide, and pretends to be mentally unstable in order to get shelter in his house.",,155,"Comedy, Family",IN,7.514,0,0,2.0285,7.514,37
581495,Bad News Bachelors,1991-08-15,"Set in Sydney, this short film follows thirty-something Stuart as he roams the city's cafes, bars and cruising areas looking for a man to love but finding only sex with a series of likeable men - none of whom offer the likelihood of a relationship.",A story about the naughty boys in our lives..,26,,,1.0,0,0,0.0343,1.0,1
691970,Paul Simon's Concert in the Park,1991-08-15,"The singer's free concert in New York City when he performed songs from his albums Graceland and Rhythm of the Saints as well as older material, backed by the New York session musicians and the native musicians from South Africa and Brazil who had enlivened his solo work. Songs include Graceland, You Can Call Me Al, The Sound of Silence, Bridge Over Troubled Water, Kodachrome, The Boxer, America, Diamonds on the Soles of Her Shoes, Cecilia, and Me and Julio Down by the Schoolyard.",,126,Music,US,0.0,0,0,0.2134,0.0,0
866604,Alludu Diddina Kapuram,1991-08-14,"Gautam injures his maternal uncle in a drunken stupour. This incident takes him on a journey to redeem himself and rescue the love of his life, Sita, from the clutches of her step-mother.",,126,Drama,,0.0,0,0,6.8493,0.0,0
240181,Uncle Bun,1991-08-15,"Charlie Chacko, an overweight man who is struggling with the death of his first love, is forced to take care of his brother's three children and then falls in love with Geetha Krishnan.",,136,"Comedy, Drama, Romance",,4.2,0,0,4.6473,4.2,8
558140,Unobvious Textbook,1991-08-15,"Funny Monkey, omniscient Parrot, polite Elephant and pensive Boa start to learn mathematics.",,9,Animation,SU,0.0,0,0,0.8403,0.0,0
969316,Kung Patatawarin Ka Ng Bala Ko,1991-08-14,"A 1991 Filipino action film starring Edu Manzano, Efren Reyes Jr., and Paquito Diaz.",,104,"Action, Drama",,0.0,0,0,1.1502,0.0,0
845390,A Year Without Victor Tsoi,1991-08-15,"Anonymous, fan made documentary commemorating the first anniversary of Kino frontman Viktor Tsoi's death",,23,Documentary,,0.0,0,0,0.0,0.0,0
10617,Once Upon a Time in China,1991-08-15,"Set in late 19th century Canton, this martial arts film depicts the stance taken by the legendary martial arts hero Wong Fei-Hung against foreign forces' plundering of China.",Never was a Hero needed more...,133,"Action, Drama","HK, HK",7.145,3826459,0,4.773,7.145,447
718527,The Knot in the Necktie,1991-08-14,"The fourteen-year-old Carlino, a restless and rebellious boy, lives with his parents Cesare and Bianca and with his older sister Carolina, who is about to marry Pietro. His father, severe and cold with his son, is a vain and irreducible womanizer who loves only himself and his dog, while his mother is shy and frustrated. Having married Carolina, the only one affectionate towards him, Carlino takes revenge for the lack of love, causing a lot of trouble. His father, furious, then sends him to a severe boarding school, run by religious men, where the boy feels uncomfortable with his classmates and teachers, and especially with the prefect in charge of night surveillance, who punishes him continuously.",,99,Comedy,,0.0,0,0,1.6134,0.0,0
386940,Sacred Reich: Just Say Sacred,1991-08-14,"Short film by Eric Braverman.  Featuring Sacred Reich and their fans on the New Titans On The Block Tour, filmed in California in August 1991.",,0,,,0.0,0,0,0.0,0.0,0
842051,Betty's Brood,1991-08-15,"A look at life in contemporary Britain, as evidenced by the Gorbals, it tells of one family's attempts to deal with death, drug addiction, disease and the threat of dissolution. Made for just £2,000 by the Gorbals Unemployed Workers' Centre.",,70,Drama,,0.0,0,0,0.0,0.0,0
